PART_NUMBER,PART_DESCRIPTION,GROUP_1,GROUP_2,GROUP_3,GROUP_4,GROUP_5,SALES_PRICE,SALES_PRICE_RRP,UOM,SIZE_VALUE,SIZE_UOM,PART_NOTES,ITEM_TYPE,CUSTOM_WEIGHT,COUNTRY_OF_ORIGIN,BCRS,MULTIPLIER,SYSTEM_STATUS,SYSTEM_DATE,SYSTEM_USERNAME,SYSTEM_IP,TOTAL_RECORDS,XTRA_RECORD_DETAILS,XTRA_RECORD_SELECTION,XTRA_PAGE_NUMBER,XTRA_SORT_NUMBER,XTRA_TOTAL_PAGES,XTRA_TOTAL_RECORDS,RESPONSE_CODE,RESPONSE_MESSAGE,Image,scrape_tag
8007520033626,Miglior Cane Unico Adult Medium Pate Beef 400g,Pets,Pet Food,Dog Tinned and Pouch Food,Miglior Cane,,1.58,1.83,Each,0.4,kg,,Stock,,,No,0.0,A,2021-12-05T09:12:45.447,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0912/8007520033626.jpg,pets
8007520033619,Miglior Cane Unico Adult Medium Pate Ham 400g,Pets,Pet Food,Dog Tinned and Pouch Food,Miglior Cane,,1.58,1.83,Each,0.4,kg,,Stock,,,No,0.0,A,2021-12-05T09:12:44.123,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0912/8007520033619.jpg,pets
8007520033602,Miglior Cane Unico Adult Medium Pate Turkey 400g,Pets,Pet Food,Dog Dried Food,Miglior Cane,,1.58,1.83,Each,0.4,kg,,Stock,,,No,0.0,A,2022-02-28T12:03:02.907,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1203/8007520033602.jpg,pets
8007520024556,Miglior Cane Unico Ham Mousse 80g,Pets,Pet Food,Dog Tinned and Pouch Food,Miglior Cane,,0.97,1.11,Each,0.08,kg,,Stock,,,No,0.0,A,2021-03-23T09:01:43.363,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,pets
8007520024549,Miglior Cane Unico Turkey Mousse 80g,Pets,Pet Food,Dog Tinned and Pouch Food,Miglior Cane,,0.97,1.11,Each,0.08,kg,,Stock,,,No,0.0,A,2021-03-23T09:01:43.347,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,pets
8007520013024,Miglior Gatto Agnello E Fegato 100g,Pets,Pet Food,Cat Tinned and Pouch Food,Miglior Cane,,0.53,0.61,Each,0.1,kg,,Stock,,,No,0.0,A,2018-09-14T13:16:35.593,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0116/8007520013024.jpg,pets
8007520013062,Miglior Gatto Beef & Heart 100g,Pets,Pet Food,Cat Tinned and Pouch Food,Miglior Cane,,0.53,0.61,Each,0.1,kg,,Stock,,,No,0.0,A,2018-09-14T13:16:35.62,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0116/8007520013062.jpg,pets
8007520012188,Miglior Gatto Bocconi Chicken & Turkey 405g,Pets,Pet Food,Cat Tinned and Pouch Food,Miglior Cane,,0.66,0.75,Each,0.41,kg,,Stock,,,No,0.0,A,2018-09-14T13:16:35.527,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0116/8007520012188.jpg,pets
8007520012225,Miglior Gatto Bocconi Coniglio 405g,Pets,Pet Food,Cat Tinned and Pouch Food,Miglior Cane,,0.66,0.75,Each,0.41,kg,,Stock,,,No,0.0,A,2018-09-14T13:16:35.533,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0116/8007520012225.jpg,pets
8007520012126,Miglior Gatto Bocconi Manzo 405g,Pets,Pet Food,Cat Tinned and Pouch Food,Miglior Cane,,0.66,0.75,Each,0.41,kg,,Stock,,,No,0.0,A,2018-09-14T13:16:35.493,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0116/8007520012126.jpg,pets
8007520012171,Miglior Gatto Bocconi Paultry & Carrots 405g,Pets,Pet Food,Cat Tinned and Pouch Food,Miglior Cane,,0.66,0.75,Each,0.41,kg,,Stock,,,No,0.0,A,2018-09-14T13:16:35.513,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0116/8007520012171.jpg,pets
8007520012249,Miglior Gatto Bocconi Pesce 405g,Pets,Pet Food,Cat Tinned and Pouch Food,Miglior Cane,,0.66,0.75,Each,0.41,kg,,Stock,,,No,0.0,A,2018-09-14T13:16:35.54,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0116/8007520012249.jpg,pets
8007520012157,Miglior Gatto Bocconi Salmone 405g,Pets,Pet Food,Cat Tinned and Pouch Food,Miglior Cane,,0.66,0.75,Each,0.41,kg,,Stock,,,No,0.0,A,2018-09-14T13:16:35.507,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0116/8007520012157.jpg,pets
8007520012133,Miglior Gatto Bocconi Selvaggina 405g,Pets,Pet Food,Cat Tinned and Pouch Food,Miglior Cane,,0.66,0.75,Each,0.41,kg,,Stock,,,No,0.0,A,2018-09-14T13:16:35.5,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0116/8007520012133.jpg,pets
8007520012416,Miglior Gatto Bocconi Tripe & Lamb 405g,Pets,Pet Food,Cat Tinned and Pouch Food,Miglior Cane,,0.66,0.75,Each,0.41,kg,,Stock,,,No,0.0,A,2018-09-14T13:16:35.547,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0116/8007520012416.jpg,pets
8007520013055,Miglior Gatto Chicken & Rabbit 100g,Pets,Pet Food,Cat Tinned and Pouch Food,Miglior Cane,,0.53,0.61,Each,0.1,kg,,Stock,,,No,0.0,A,2018-09-14T13:16:35.607,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0116/8007520013055.jpg,pets
8007520010801,Miglior Gatto Litter 5kg,Pets,Pet Food,Dog Tinned and Pouch Food,Miglior Cane,,3.22,3.71,Each,4.0,kg,,Stock,,,No,0.0,A,2018-09-14T13:16:35.42,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0116/8007520010801.jpg,pets
8007520010825,Miglior Gatto Litter Profumato 5kg,Pets,Pet Hygiene,Pet Hygiene,Miglior Cane,,3.22,3.71,Each,5.0,kg,,Stock,,,No,0.0,A,2018-09-20T13:56:24.08,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0156/8007520010825.jpg,pets
8007520012430,Miglior Gatto Pate Agnelo E Fegato 400g,Pets,Pet Food,Cat Tinned and Pouch Food,Miglior Cane,,0.74,0.85,Each,0.4,kg,,Stock,,,No,0.0,A,2018-09-14T13:16:35.56,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0116/8007520012430.jpg,pets
8007520012454,Miglior Gatto Pate Chicken & Turkey 400g,Pets,Pet Food,Cat Tinned and Pouch Food,Miglior Cane,,0.74,0.85,Each,0.4,kg,,Stock,,,No,0.0,A,2018-09-14T13:16:35.58,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0116/8007520012454.jpg,pets
8007520012447,Miglior Gatto Pate Tuna & Salmon 400g,Pets,Pet Food,Cat Tinned and Pouch Food,Miglior Cane,,0.74,0.85,Each,0.4,kg,,Stock,,,No,0.0,A,2018-09-14T13:16:35.57,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0116/8007520012447.jpg,pets
8007520012423,Miglior Gatto Pate Veal & Carrots 400g,Pets,Pet Food,Cat Tinned and Pouch Food,Miglior Cane,,0.74,0.85,Each,0.4,kg,,Stock,,,No,0.0,A,2018-09-14T13:16:35.553,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0116/8007520012423.jpg,pets
8007520013017,Miglior Gatto Salmone 100g,Pets,Pet Food,Cat Tinned and Pouch Food,Miglior Cane,,0.53,0.61,Each,0.1,kg,,Stock,,,No,0.0,A,2018-09-14T13:16:35.587,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0116/8007520013017.jpg,pets
