PART_NUMBER,PART_DESCRIPTION,GROUP_1,GROUP_2,GROUP_3,GROUP_4,GROUP_5,SALES_PRICE,SALES_PRICE_RRP,UOM,SIZE_VALUE,SIZE_UOM,PART_NOTES,ITEM_TYPE,CUSTOM_WEIGHT,COUNTRY_OF_ORIGIN,BCRS,MULTIPLIER,SYSTEM_STATUS,SYSTEM_DATE,SYSTEM_USERNAME,SYSTEM_IP,TOTAL_RECORDS,XTRA_RECORD_DETAILS,XTRA_RECORD_SELECTION,XTRA_PAGE_NUMBER,XTRA_SORT_NUMBER,XTRA_TOTAL_PAGES,XTRA_TOTAL_RECORDS,RESPONSE_CODE,RESPONSE_MESSAGE,Image,scrape_tag
5900627062625,Air Wick Reed Diff First Day Of Spring 30ml,Household,Household Care and Essentials,Air Freshners,Air Wick,,6.95,7.95,Each,0.03,l,,Stock,,,No,0.0,A,2018-09-14T13:24:00.357,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0124/5900627062625.jpg,household
62338019352,Air Wick Reed Diffuser Grapefruit & Bamboo,Household,Household Care and Essentials,Air Freshners,Air Wick,,6.95,7.95,Each,1.0,p,,Stock,,,No,0.0,A,2022-03-10T13:16:37.19,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0116/62338019352.jpg,household
5059001010780,Air Wick Reed Diffuser Pink Grapefruit & Mint 80ml,Household,Household Care and Essentials,Air Freshners,Air Wick,,6.95,7.95,Each,0.08,l,,Stock,,,No,0.0,A,2023-02-17T09:39:23.897,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0939/5059001010780.jpg,household
3059943009080,Air Wick Refill Lavander 250ml,Household,Household Care and Essentials,Air Freshners,Air Wick,,3.75,5.44,Each,0.25,l,,Stock,,,No,0.0,A,2018-09-14T13:20:34.19,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0120/3059943009080.jpg,household
5056170306065,Aira Incense Sticks Lavender 60 Stk,Household,Household Care and Essentials,Air Freshners,,,1.99,2.5,Each,1.0,p,,Stock,,,No,0.0,A,2019-06-13T20:39:40.73,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0839/5056170306065.jpg,household
8007675731514,Airflor Deo Matic Refill Cocktail Fruit 250ml,Household,Household Care and Essentials,Air Freshners,,,2.99,3.15,Each,0.25,l,,Stock,,,No,0.0,A,2023-04-12T11:51:55.667,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1151/8007675731514.jpg,household
8007675732030,Airflor Deo Matic Refill Fior Di Bosco 250ml,Household,Household Care and Essentials,Air Freshners,,,2.99,3.15,Each,0.25,l,,Stock,,,No,0.0,A,2023-04-12T11:51:55.633,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1151/8007675732030.jpg,household
8007675734546,Airflor Deo Matic Refill Freesia & Lily 250ml,Household,Household Care and Essentials,Air Freshners,,,2.99,3.15,Each,0.25,l,,Stock,,,No,0.0,A,2023-04-12T11:51:55.603,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1151/8007675734546.jpg,household
8007675731309,Airflor Deo Matic Refill Lavender Orch 250ml,Household,Household Care and Essentials,Air Freshners,,,2.99,3.15,Each,0.25,l,,Stock,,,No,0.0,A,2023-04-12T11:51:55.633,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1151/8007675731309.jpg,household
8007675734522,Airflor Deo Matic Refill Pom & Magnolia 250ml,Household,Household Care and Essentials,Air Freshners,,,2.99,3.15,Each,0.25,l,,Stock,,,No,0.0,A,2023-04-12T11:51:55.603,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1151/8007675734522.jpg,household
8007675734515,Airflor Deo Matic Refill Tropical & Coco 250ml,Household,Household Care and Essentials,Air Freshners,,,2.99,3.15,Each,0.25,l,,Stock,,,No,0.0,A,2023-04-12T11:51:55.587,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1151/8007675734515.jpg,household
8007675734539,Airflor Deo Matic Refill Vanillal & Ylang 250ml,Household,Household Care and Essentials,Air Freshners,,,2.99,3.15,Each,0.25,l,,Stock,,,No,0.0,A,2023-04-12T11:51:55.603,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1151/8007675734539.jpg,household
8007675731088,Airflor Fabric Freshener 400ml,Household,Laundry Products,Laundry Freshner,,,3.99,4.15,Each,0.4,l,,Stock,,,No,0.0,A,2023-04-12T11:51:55.62,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1151/8007675731088.jpg,household
