PART_NUMBER,PART_DESCRIPTION,GROUP_1,GROUP_2,GROUP_3,GROUP_4,GROUP_5,SALES_PRICE,SALES_PRICE_RRP,UOM,SIZE_VALUE,SIZE_UOM,ITEM_TYPE,CUSTOM_WEIGHT,COUNTRY_OF_ORIGIN,BCRS,Image,scrape_tag
2480038,Chicken Legs Mediterrne Herb,Butcher,Chicken,Fresh Chicken,,Refrigerated,6.0,6.0,Each,1.0,kg,Weighted,400;800;1600;3200,Malta,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480032,Chicken Legs Smokey Bbq,Butcher,Chicken,Fresh Chicken,,Refrigerated,6.0,6.0,Each,1.0,kg,Weighted,400;800;1600;3200,Malta,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2481053,Chicken Sausage,Butcher,Sausages,Fresh Sausages,,Refrigerated,8.99,8.99,Each,1.0,kg,Weighted,,Italia,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480022,Chicken Shish,Butcher,Chicken,Fresh Chicken,,Refrigerated,14.0,14.0,Each,1.0,kg,Weighted,,China,No,https://www.greens.com.mt/media/products/0132/2480022.jpg,butcher
2480048,Chicken Shish Honey Mustard,Butcher,Chicken,Fresh Chicken,,Refrigerated,13.5,13.5,Each,1.0,kg,Weighted,,China,No,https://www.greens.com.mt/media/products/1121/2480048.jpg,butcher
2480042,Chicken Shish Indian Mystery,Butcher,Chicken,Fresh Chicken,,Refrigerated,13.5,13.5,Each,1.0,kg,Weighted,,China,No,https://www.greens.com.mt/media/products/1121/2480042.jpg,butcher
2480036,Chicken Shish Mediterranean Herb,Butcher,Chicken,Fresh Chicken,,Refrigerated,13.5,13.5,Each,1.0,kg,Weighted,,China,No,https://www.greens.com.mt/media/products/1121/2480036.jpg,butcher
2480030,Chicken Shish Smokey Bbq,Butcher,Chicken,Fresh Chicken,,Refrigerated,13.5,13.5,Each,1.0,kg,Weighted,,China,No,https://www.greens.com.mt/media/products/1121/2480030.jpg,butcher
2480023,Chicken Stir Fry,Butcher,Chicken,Fresh Chicken,Greens Products,Refrigerated,11.2,11.2,Each,1.0,kg,Weighted,,Malta,No,https://www.greens.com.mt/media/products/0132/2480023.jpg,butcher
2480057,Chicken Thighs Argentina Fire,Butcher,Chicken,Fresh Chicken,,Refrigerated,10.5,10.5,Each,1.0,kg,Weighted,,Malta,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480051,Chicken Thighs Honey Mustard,Butcher,Chicken,Fresh Chicken,,Refrigerated,10.5,10.5,Each,1.0,kg,Weighted,,Malta,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480045,Chicken Thighs Indian Mystery,Butcher,Chicken,Fresh Chicken,,Refrigerated,10.5,10.5,Each,1.0,kg,Weighted,,Malta,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480039,Chicken Thighs Mediterrne Herb,Butcher,Chicken,Fresh Chicken,,Refrigerated,10.5,10.5,Each,1.0,kg,Weighted,,Malta,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480033,Chicken Thighs Smokey Bbq,Butcher,Chicken,Fresh Chicken,,Refrigerated,10.5,10.5,Each,1.0,kg,Weighted,,Malta,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480058,Chicken Wings Argentina Fire,Butcher,Chicken,Fresh Chicken,,Refrigerated,6.95,6.95,Each,1.0,kg,Weighted,,Malta,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480052,Chicken Wings Honey Mustard,Butcher,Chicken,Fresh Chicken,,Refrigerated,6.95,6.95,Each,1.0,kg,Weighted,,Malta,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480046,Chicken Wings Indian Mystery,Butcher,Chicken,Fresh Chicken,,Refrigerated,6.95,6.95,Each,1.0,kg,Weighted,,Malta,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480040,Chicken Wings Mediterrne Herb,Butcher,Chicken,Fresh Chicken,,Refrigerated,6.95,6.95,Each,1.0,kg,Weighted,,Malta,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480034,Chicken Wings Smokey Bbq,Butcher,Chicken,Fresh Chicken,Greens Products,Refrigerated,6.95,6.95,Each,1.0,kg,Weighted,,Malta,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480395,Cipelate Suine,Butcher,Pork,Fresh Pork,Greens Products,Refrigerated,15.98,15.98,Each,1.0,kg,Weighted,,Italia,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2481034,Classic Lincolnshire Sausage,Butcher,Sausages,Fresh Sausages,,Refrigerated,8.99,8.99,Each,1.0,kg,Weighted,,Malta,No,https://www.greens.com.mt/media/products/0136/2481034.jpg,butcher
2481001,Classic Lincs Pork Sausages,Butcher,Sausages,Fresh Sausages,,Refrigerated,8.99,8.99,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0251/2481001.jpg,butcher
2480062,Cooked Chicken Pieces With Bbq Sauce,Butcher,Chicken,Fresh Chicken,,Refrigerated,7.5,7.5,Each,1.0,p,Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480366,Cooked Pork Steaks,Butcher,Pork,Fresh Pork,,Refrigerated,6.99,6.99,Each,1.0,p,Stock,,Malta,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
RBC,Cooked Roasted Rabbit,Butcher,Rabbit,Fresh Rabbit,,Refrigerated,5.98,5.98,Each,1.0,kg,Stock,,,No,https://www.greens.com.mt/media/products/0129/RBC.jpg,butcher
2480427,Cooked Turkey Pieces,Butcher,Turkey,Fresh Turkey,,Refrigerated,7.5,7.5,Each,1.0,p,Stock,,Italia,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2481015,Cranberry & Rosemary Sausages,Butcher,Sausages,Fresh Sausages,,Refrigerated,8.99,8.99,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481015.jpg,butcher
2480117,Crispy Chicken Escalope,Butcher,Chicken,Fresh Chicken,,Refrigerated,1.99,1.99,Each,1.0,p,Stock,,United Kingdom,No,https://www.greens.com.mt/media/products/0120/2480117.jpg,butcher
7310960034308,"Dafgards Swedish Meatballs, 500g",Butcher,Beef,Frozen Beef,Familjen Dafgard,Refrigerated,6.39,6.49,Each,0.5,kg,Stock,,,No,https://www.greens.com.mt/media/products/0124/7310960034308.jpg,butcher
5350205188757,Dewfresh Chicken Dippers 1kg,Butcher,Chicken,Frozen Chicken,Dew Fresh,Refrigerated,10.99,11.59,Each,1.0,l,Stock,,,No,https://www.greens.com.mt/media/products/1102/5350205188757.jpg,butcher
2480347,Duck Legs,Butcher,Duck,Fresh Duck,Greens Products,Refrigerated,13.65,13.65,Each,1.0,kg,Weighted,,Netherlands,No,https://www.greens.com.mt/media/products/0133/2480347.jpg,butcher
2481548,Dutch Ribeye,Butcher,Beef,Fresh Beef,Greens Products,Refrigerated,28.0,28.0,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/1007/2481548.jpg,butcher
2481012,English Sausage Meat,Butcher,Sausages,Fresh Sausages,,Refrigerated,8.99,8.99,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481012.jpg,butcher
2481500,Eye Round Lucerto,Butcher,Beef,Fresh Beef,Greens Products,Refrigerated,15.95,15.95,Each,1.0,kg,Weighted,,Poland,No,https://www.greens.com.mt/media/products/0132/2481500.jpg,butcher
7310960028000,Fdaf Meatballs 1kg,Butcher,Beef,Frozen Beef,Familjen Dafgard,Refrigerated,10.99,11.29,Each,1.0,kg,Stock,,,No,https://www.greens.com.mt/media/products/0531/7310960028000.jpg,butcher
2480420,Forma Streaky Bacon,Butcher,Pork,Fresh Pork,,Refrigerated,7.3,7.3,Each,1.0,kg,Weighted,,Malta,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480370,Free Range Roasted Chicken,Butcher,Chicken,Fresh Chicken,Greens Products,Refrigerated,9.85,9.85,Each,1.0,p,Non Stock,,Malta,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480006,Fresh  Minced Chicken,Butcher,Chicken,Fresh Chicken,,Refrigerated,9.45,9.45,Each,1.0,kg,Weighted,,Italia,No,https://www.greens.com.mt/media/products/0132/2480006.jpg,butcher
2481304,Fresh Argentinian Black Angus Ribeye,Butcher,Beef,Fresh Beef,,Refrigerated,31.45,31.45,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481304.jpg,butcher
2480301,Fresh Beef Burgers,Butcher,Beef,Fresh Beef,,Refrigerated,10.99,10.99,Each,1.0,kg,Weighted,,Poland,No,https://www.greens.com.mt/media/products/0132/2480301.jpg,butcher
2480213,Fresh Beef Liver,Butcher,Beef,Fresh Beef,Greens Products,Refrigerated,8.87,8.87,Each,1.0,kg,Weighted,,France,No,https://www.greens.com.mt/media/products/0132/2480213.jpg,butcher
2480008,Fresh Boneless Chicken Thighs Grd A,Butcher,Chicken,Fresh Chicken,Greens Products,Refrigerated,8.1,8.1,Each,1.0,kg,Weighted,,Malta,No,https://www.greens.com.mt/media/products/0132/2480008.jpg,butcher
2480132,Fresh Boneless Chicken Thigs,Butcher,Chicken,Fresh Chicken,Greens Products,Refrigerated,8.1,8.1,Each,1.0,kg,Weighted,,Italia,No,https://www.greens.com.mt/media/products/0906/2480132.jpg,butcher
2480013,Fresh Chicken Breast Sliced,Butcher,Chicken,Fresh Chicken,,Refrigerated,9.8,9.8,Each,1.0,kg,Weighted,,Italia,No,https://www.greens.com.mt/media/products/0132/2480013.jpg,butcher
2480129,Fresh Chicken Legs,Butcher,Chicken,Fresh Chicken,Greens Products,Refrigerated,3.65,3.65,Each,1.0,kg,Weighted,,Italia,No,https://www.greens.com.mt/media/products/0906/2480129.jpg,butcher
2480131,Fresh Chicken Wings,Butcher,Chicken,Fresh Chicken,Greens Products,Refrigerated,2.5,2.5,Each,1.0,kg,Weighted,,Italia,No,https://www.greens.com.mt/media/products/1226/2480131.jpg,butcher
2480003,Fresh Chicken Wings,Butcher,Chicken,Fresh Chicken,Greens Products,Refrigerated,2.99,2.99,Each,1.0,kg,Weighted,,Italia,No,https://www.greens.com.mt/media/products/0132/2480003.jpg,butcher
2481022,Fresh Cocktail Party Sausages,Butcher,Sausages,Fresh Sausages,,Refrigerated,10.99,10.99,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0432/2481022.jpg,butcher
2480617,Fresh Duck Breast,Butcher,Duck,Fresh Duck,Greens Products,Refrigerated,29.9,29.9,Each,1.0,kg,Weighted,,Italia,No,https://www.greens.com.mt/media/products/1030/2480617.jpg,butcher
2480020,Fresh Free Range Chicken,Butcher,Chicken,Fresh Chicken,Greens Products,Refrigerated,8.95,8.95,Each,1.0,kg,Weighted,1200;2400;4800,Italia,No,https://www.greens.com.mt/media/products/0132/2480020.jpg,butcher
2481825,Fresh Imported Capons,Butcher,Other Butcher Items,Othe Fresh Butcher Items,,Refrigerated,5.5,5.5,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481825.jpg,butcher
2481827,Fresh Imported Galletto,Butcher,Other Butcher Items,Othe Fresh Butcher Items,Greens Products,Refrigerated,10.95,10.95,Each,1.0,kg,Weighted,700;1400;2800,,No,https://www.greens.com.mt/media/products/0132/2481827.jpg,butcher
2480506,Fresh Imported Lamb Fillets,Butcher,Lamb,Fresh Lamb,,Refrigerated,29.99,29.99,Each,1.0,kg,Weighted,,Australia,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480502,Fresh Imported Lamb Loin Chops,Butcher,Lamb,Fresh Lamb,Greens Products,Refrigerated,25.0,25.0,Each,1.0,kg,Weighted,,United Kingdom,No,https://www.greens.com.mt/media/products/0436/2480502.jpg,butcher
2480510,Fresh Imported Lamb Noisettes,Butcher,Lamb,Fresh Lamb,,Refrigerated,36.75,36.75,Each,1.0,kg,Weighted,,Australia,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480500,Fresh Imported Leg Of Lamb,Butcher,Lamb,Fresh Lamb,Greens Products,Refrigerated,24.9,24.9,Each,1.0,kg,Weighted,500;1500;2000;2500;3000,United Kingdom,No,https://www.greens.com.mt/media/products/0343/2480500.jpg,butcher
2481828,Fresh Imported Quails,Butcher,Other Butcher Items,Othe Fresh Butcher Items,Greens Products,Refrigerated,15.74,15.74,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481828.jpg,butcher
2480514,Fresh Lamb Belly Roll,Butcher,Lamb,Fresh Lamb,Greens Products,Refrigerated,18.65,18.65,Each,1.0,kg,Weighted,800;1600;3200,United Kingdom,No,https://www.greens.com.mt/media/products/1133/2480514.jpg,butcher
2480302,Fresh Local Beef Koftas,Butcher,Beef,Fresh Beef,,Refrigerated,11.54,11.54,Each,1.0,kg,Weighted,,Poland,No,https://www.greens.com.mt/media/products/0132/2480302.jpg,butcher
2481820,Fresh Local Capons,Butcher,Other Butcher Items,Othe Fresh Butcher Items,,Refrigerated,5.5,5.5,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481820.jpg,butcher
2480001,Fresh Local Chicken Breast - Bat. 161-11,Butcher,Chicken,Fresh Chicken,Greens Products,Refrigerated,5.95,5.95,Each,1.0,kg,Weighted,400;800;1600;3200,Italia,No,https://www.greens.com.mt/media/products/0132/2480001.jpg,butcher
2480007,Fresh Local Chicken Drumsticks,Butcher,Chicken,Fresh Chicken,,Refrigerated,4.75,4.75,Each,1.0,kg,Weighted,,Malta,No,https://www.greens.com.mt/media/products/0132/2480007.jpg,butcher
2480017,Fresh Local Chicken Gizzards,Butcher,Chicken,Fresh Chicken,Greens Products,Refrigerated,6.75,6.75,Each,1.0,kg,Weighted,,Malta,No,https://www.greens.com.mt/media/products/0132/2480017.jpg,butcher
2480012,Fresh Local Chicken Livers,Butcher,Chicken,Fresh Chicken,Greens Products,Refrigerated,4.6,4.6,Each,1.0,kg,Weighted,,Malta,No,https://www.greens.com.mt/media/products/0132/2480012.jpg,butcher
2480016,Fresh Local Chicken Necks,Butcher,Chicken,Fresh Chicken,,Refrigerated,2.65,2.65,Each,1.0,kg,Weighted,,Malta,No,https://www.greens.com.mt/media/products/0132/2480016.jpg,butcher
2480014,Fresh Local Chicken Tenderloins,Butcher,Chicken,Fresh Chicken,,Refrigerated,10.5,10.5,Each,1.0,kg,Weighted,,Italia,No,https://www.greens.com.mt/media/products/0132/2480014.jpg,butcher
2480300,Fresh Meat Balls,Butcher,Beef,Fresh Beef,,Refrigerated,11.0,11.0,Each,1.0,kg,Weighted,,Poland,No,https://www.greens.com.mt/media/products/0132/2480300.jpg,butcher
2480221,Fresh Tripe,Butcher,Beef,Fresh Beef,Greens Products,Refrigerated,9.45,9.45,Each,1.0,kg,Weighted,,Italia,No,https://www.greens.com.mt/media/products/0132/2480221.jpg,butcher
2480611,Fresh Turkey Bonelees Thighs,Butcher,Turkey,Fresh Turkey,Greens Products,Refrigerated,10.45,10.45,Each,1.0,kg,Weighted,500;1500;2000;2500;3000,,No,https://www.greens.com.mt/media/products/0132/2480611.jpg,butcher
2480601,Fresh Turkey Breast,Butcher,Turkey,Fresh Turkey,Greens Products,Refrigerated,13.49,13.49,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2480601.jpg,butcher
2480602,Fresh Turkey Crown,Butcher,Turkey,Fresh Turkey,,Refrigerated,10.0,10.0,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2480602.jpg,butcher
2480603,Fresh Turkey Drumstick,Butcher,Turkey,Fresh Turkey,Greens Products,Refrigerated,5.25,5.25,Each,1.0,kg,Weighted,400;800;1600;3200,,No,https://www.greens.com.mt/media/products/0343/2480603.jpg,butcher
2480605,Fresh Turkey Legs,Butcher,Turkey,Fresh Turkey,Greens Products,Refrigerated,7.3,7.3,Each,1.0,kg,Weighted,800;1600;3200,,No,https://www.greens.com.mt/media/products/0132/2480605.jpg,butcher
2480613,Fresh Turkey Necks,Butcher,Turkey,Fresh Turkey,Greens Products,Refrigerated,4.57,4.57,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/1230/2480613.jpg,butcher
2480606,Fresh Turkey Wings,Butcher,Turkey,Fresh Turkey,Greens Products,Refrigerated,4.75,4.75,Each,1.0,kg,Weighted,250;350;450;550,,No,https://www.greens.com.mt/media/products/0132/2480606.jpg,butcher
2480004,Fresh Whole Chicken,Butcher,Chicken,Fresh Chicken,Greens Products,Refrigerated,4.5,4.5,Each,1.0,kg,Weighted,1000;1500;2000,Italia,No,https://www.greens.com.mt/media/products/0132/2480004.jpg,butcher
2480600,Fresh Whole Turkey,Butcher,Turkey,Fresh Turkey,Greens Products,Refrigerated,7.88,7.88,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2480600.jpg,butcher
2480342,Frozen Sliced Beef,Butcher,Beef,Fresh Beef,Greens Products,Refrigerated,11.25,11.25,Each,1.0,kg,Weighted,,Ireland,No,https://www.greens.com.mt/media/products/0132/2480342.jpg,butcher
2480709,Frozen Whole Ducks,Butcher,Duck,Fresh Duck,,Refrigerated,8.4,8.4,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2480709.jpg,butcher
2481028,Fruit & Nut Sausages,Butcher,Sausages,Fresh Sausages,,Refrigerated,8.99,8.99,Each,1.0,p,Weighted,,,No,https://www.greens.com.mt/media/products/0934/2481028.jpg,butcher
2481014,Gluten Free Sausages,Butcher,Sausages,Fresh Sausages,,Refrigerated,8.99,8.99,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2700005,Green Valley Boneless Thigh 1kg,Butcher,Chicken,Frozen Chicken,Green Valley,Refrigerated,9.99,10.22,Each,1.0,kg,Stock,,,No,https://www.greens.com.mt/media/products/0128/2700005.jpg,butcher
2700004,Green Valley Chicken Legs,Butcher,Chicken,Frozen Chicken,Green Valley,Refrigerated,6.53,6.53,Each,5.0,kg,Stock,,,No,https://www.greens.com.mt/media/products/0128/2700004.jpg,butcher
2700002,Green Valley Frozen Chicken Drumsticks,Butcher,Chicken,Frozen Chicken,Green Valley,Refrigerated,6.42,6.42,Each,1.0,kg,Stock,,,No,https://www.greens.com.mt/media/products/0128/2700002.jpg,butcher
2481521,Greens Beef Stir Fry,Butcher,Beef,Fresh Beef,,Refrigerated,17.5,17.5,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481521.jpg,butcher
2481817,Guinea Fowl,Butcher,Other Butcher Items,Othe Fresh Butcher Items,Greens Products,Refrigerated,13.12,13.12,Each,1.0,kg,Weighted,1200;2400;4800,,No,https://www.greens.com.mt/media/products/0132/2481817.jpg,butcher
2480128,Halal Whole Chicken,Butcher,Chicken,Fresh Chicken,Greens Products,Refrigerated,6.0,6.0,Each,1.0,kg,Weighted,1500;2000;2500;3000;3500,Italia,No,https://www.greens.com.mt/media/products/0412/2480128.jpg,butcher
2480517,Haruf Ta Malta,Butcher,Lamb,Fresh Lamb,Greens Products,Refrigerated,14.99,14.99,Each,1.0,kg,Weighted,4000;8000,Malta,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480115,Imported Corn Fed Chicken,Butcher,Chicken,Fresh Chicken,Greens Products,Refrigerated,5.75,5.75,Each,1.0,kg,Weighted,1300;2600,Italia,No,https://www.greens.com.mt/media/products/0132/2480115.jpg,butcher
2480614,Imported Fresh Ducks,Butcher,Duck,Fresh Duck,Greens Products,Refrigerated,15.74,15.74,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2480614.jpg,butcher
2480341,Imported Milk Fed Veal Topside,Butcher,Other Butcher Items,Othe Fresh Butcher Items,Greens Products,Refrigerated,24.99,24.99,Each,1.0,kg,Weighted,,Netherlands,No,https://www.greens.com.mt/media/products/0132/2480341.jpg,butcher
2480319,Involtini Di Pollo X4,Butcher,Other Butcher Items,Othe Fresh Butcher Items,Greens Products,Refrigerated,14.74,14.74,Each,1.0,kg,Weighted,,Italia,No,https://www.greens.com.mt/media/products/0132/2480319.jpg,butcher
2480409,Irish Beef Fillets,Butcher,Beef,Fresh Beef,Greens Products,Refrigerated,49.99,49.99,Each,1.0,kg,Weighted,,Ireland,No,https://www.greens.com.mt/media/products/1001/2480409.jpg,butcher
2480404,Irish Beef Rib Eye Steak,Butcher,Beef,Fresh Beef,Greens Products,Refrigerated,32.85,32.85,Each,1.0,kg,Weighted,,Ireland,No,https://www.greens.com.mt/media/products/1101/2480404.jpg,butcher
2480403,Irish Beef Sirloin Steak,Butcher,Beef,Fresh Beef,,Refrigerated,29.0,29.0,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480411,Irish Rump,Butcher,Beef,Fresh Beef,Greens Products,Refrigerated,20.79,20.79,Each,1.0,kg,Weighted,,Ireland,No,https://www.greens.com.mt/media/products/1007/2480411.jpg,butcher
2480412,Irish Skirt,Butcher,Beef,Fresh Beef,Greens Products,Refrigerated,22.0,22.0,Each,1.0,kg,Weighted,,Ireland,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480424,Irish T-bone,Butcher,Beef,Fresh Beef,,Refrigerated,35.2,35.2,Each,1.0,kg,Weighted,,Ireland,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480413,Irish Tomahawk,Butcher,Beef,Fresh Beef,Greens Products,Refrigerated,29.99,29.99,Each,1.0,kg,Weighted,800;1600;3200,Ireland,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2481100,Italian Beef Fillet,Butcher,Beef,Fresh Beef,Greens Products,Refrigerated,48.29,48.29,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481100.jpg,butcher
2481104,Italian Beef Rib Eye Steak,Butcher,Beef,Fresh Beef,Greens Products,Refrigerated,28.35,28.35,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481104.jpg,butcher
2481102,Italian Beef Rump Steak,Butcher,Beef,Fresh Beef,Greens Products,Refrigerated,14.95,14.95,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481102.jpg,butcher
2481111,Italian Rib Beef,Butcher,Beef,Fresh Beef,Greens Products,Refrigerated,13.49,13.49,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481111.jpg,butcher
2481011,Italian Sausages,Butcher,Sausages,Fresh Sausages,Greens Products,Refrigerated,13.65,13.65,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481011.jpg,butcher
2481106,Italian T.bone,Butcher,Beef,Fresh Beef,,Refrigerated,26.25,26.25,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481106.jpg,butcher
2481554,Japanese Wagyu Kobe Rib-eye,Butcher,Beef,Fresh Beef,,Refrigerated,231.0,231.0,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/1202/2481554.jpg,butcher
2481841,Kangaroo Rump Steak,Butcher,Other Butcher Items,Othe Fresh Butcher Items,,Refrigerated,22.68,22.68,Each,1.0,kg,Weighted,800;1600;3200,Australia,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480516,Lamb Quarters,Butcher,Lamb,Fresh Lamb,Greens Products,Refrigerated,18.4,18.4,Each,1.0,kg,Weighted,,Italia,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2480814,Lamb Sausage,Butcher,Lamb,Frozen Lamb,,Refrigerated,14.99,14.99,Each,1.0,kg,Stock,,Italia,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2481507,Lean Beef Mince,Butcher,Beef,Fresh Beef,Greens Products,Refrigerated,10.65,10.65,Each,1.0,kg,Weighted,200;300;400;500;600,,No,https://www.greens.com.mt/media/products/0132/2481507.jpg,butcher
5000149029004,Linda Mccartney Vegetarian Sausages 270g,Butcher,Sausages,Frozen Sausages,Linda,Refrigerated,3.61,3.86,Each,0.27,kg,Stock,,United Kingdom,No,https://www.greens.com.mt/media/products/0115/5000149029004.jpg,butcher
2480920,Local Bone In Leg Pork,Butcher,Pork,Fresh Pork,,Refrigerated,6.29,6.29,Each,1.0,kg,Weighted,750;1000;1250,,No,https://www.greens.com.mt/media/products/0132/2480920.jpg,butcher
2481813,Local Capon,Butcher,Other Butcher Items,Othe Fresh Butcher Items,,Refrigerated,5.5,5.5,Each,1.0,kg,Weighted,2500;3000,,No,https://www.greens.com.mt/media/products/0132/2481813.jpg,butcher
2481215,Local Chick Breast Bbq,Butcher,Chicken,Fresh Chicken,,Refrigerated,10.5,10.5,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481215.jpg,butcher
2481208,Local Chick Breast Hot/spicy,Butcher,Chicken,Fresh Chicken,,Refrigerated,10.5,10.5,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481208.jpg,butcher
2481221,Local Chick Breast Lem/pepper,Butcher,Chicken,Fresh Chicken,,Refrigerated,10.5,10.5,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481221.jpg,butcher
2481202,Local Chick Breast Sticky Maple,Butcher,Chicken,Fresh Chicken,,Refrigerated,10.5,10.5,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481202.jpg,butcher
2481218,Local Chick Breast Swt/chilli,Butcher,Chicken,Fresh Chicken,,Refrigerated,10.5,10.5,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2481205,Local Chick Breast Tom/herb,Butcher,Chicken,Fresh Chicken,,Refrigerated,10.5,10.5,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481205.jpg,butcher
2481207,Local Chick Drumsticks Hot/spicy,Butcher,Chicken,Fresh Chicken,,Refrigerated,7.5,7.5,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481207.jpg,butcher
2481220,Local Chick Drumsticks Lem/pepp,Butcher,Chicken,Fresh Chicken,,Refrigerated,7.5,7.5,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481220.jpg,butcher
2481217,Local Chick Drumsticks Swt/chilli,Butcher,Chicken,Fresh Chicken,,Refrigerated,7.5,7.5,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/noimages.jpg,butcher
2481204,Local Chick Drumsticks Tom/herbs,Butcher,Chicken,Fresh Chicken,,Refrigerated,7.5,7.5,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481204.jpg,butcher
2481213,Local Chick Wings Bbq,Butcher,Chicken,Fresh Chicken,Greens Products,Refrigerated,6.95,6.95,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481213.jpg,butcher
2481206,Local Chick Wings Hot/spicy,Butcher,Chicken,Fresh Chicken,,Refrigerated,6.95,6.95,Each,1.0,kg,Weighted,,,No,https://www.greens.com.mt/media/products/0132/2481206.jpg,butcher
